shot_id,shot_made_flag
1651,0.4309768815317947
1655,0.3873772042436569
1658,0.27758479648980167
1659,0.3541414220937511
1665,0.4446176156018241
1675,0.39844001104478294
1680,0.780979078294025
1690,0.3477670140102073
1696,0.3094729859240951
1714,0.27429082607534533
1721,0.32368725773248747
1726,0.42240007055106304
1728,0.4454780229106448
1734,0.3685492502730467
1735,0.3203292689560426
1740,0.3624808344514778
1744,0.7721234371587403
1747,0.3931104587899433
1752,0.29737503875938204
1763,0.7229766127361528
1765,0.7229766127361528
1769,0.3403860588510049
1785,0.621700705538114
1787,0.32727758870865736
1788,0.39823144858707676
1793,0.33479809745061656
1800,0.4332747895371561
1825,0.44584557575023903
1826,0.7711372806400766
1834,0.35336582765274316
1843,0.3579271533188078
1844,0.3579271533188078
1848,0.36341316122948075
1849,0.4135111631441268
1860,0.3971827629117179
1863,0.3971827629117179
1875,0.5621676752517617
1883,0.3760391950664377
1890,0.34941850797355034
1892,0.3809224516070801
1893,0.3816129516208144
1897,0.3784062348371909
1905,0.342843431373195
1908,0.5300461693589019
1931,0.26367019793718666
1940,0.7682066499979424
1943,0.38828062258695034
1947,0.3031576600236686
1965,0.6711344617616151
1967,0.3901924648166855
1968,0.3901924648166855
1972,0.7198288452648088
1982,0.27509089490916333
1985,0.23663193895694937
2005,0.7415789763187057
2010,0.8149759594901558
2021,0.3470494473452697
2024,0.7323676825375364
2036,0.37124330873094186
2043,0.6106880374370914
2047,0.5924574748644897
2049,0.34008323207251523
2055,0.2797193773858161
2065,0.44597355463177984
2066,0.3196759824887343
2070,0.32547324513786086
2077,0.9240660440972414
2085,0.7163156832024493
2095,0.6291985709894146
2097,0.6450775337435897
2108,0.3725831339116566
2112,0.7287246747971774
2113,0.8108863819884214
2122,0.14052581614381232
2139,0.41347098118067727
2144,0.6290507970439807
2146,0.27302804741046743
2148,0.19154522182019523
2149,0.7154252138810899
2157,0.325414096536958
2159,0.34016581309992927
2168,0.400857966244281
2176,0.33794905336710035
2178,0.6109872500942012
2181,0.25011381338651434
2187,0.7448035208533406
2188,0.31743600830349544
2190,0.29871375278402734
2194,0.38526337796939053
2197,0.2743022618935225
2214,0.3518011292970732
2217,0.17461634601778175
2222,0.3795488382516024
2223,0.2982246181875591
2226,0.30888923483930264
2230,0.713613444769725
2240,0.31637396388135697
2247,0.3220512992256261
2250,0.278539398380013
2259,0.5689717634069008
2262,0.2957457965249948
2266,0.3579522022764655
2305,0.3258967009892835
2310,0.2985640808978905
2313,0.391448517575855
2319,0.7633696560897827
2320,0.6012817793058597
2345,0.26213924301266833
2350,0.6333796596082094
2356,0.3729660782968423
2360,0.6063339963660941
2370,0.3604085372528286
2386,0.27908471094614495
2398,0.3502900207962901
2414,0.7528253178713266
2435,0.7504654254726474
2439,0.3618903390321105
2446,0.7476183187346626
2458,0.3215819128298429
2465,0.3293318714215141
2466,0.40949702407553634
2470,0.3053260098039269
2495,0.7221687361583002
2501,0.3262546746157591
2507,0.30997761207727914
2533,0.30434331997413244
2537,0.3658116759449304
2538,0.31671230845295156
2541,0.2879841049382198
2542,0.7256843150379753
2544,0.8384089245162056
2554,0.23938177183444065
2555,0.22417722932763698
2565,0.45165832845542625
2575,0.8100720628329787
2586,0.38785155134510174
2588,0.382674189619046
2594,0.6287301952172404
2617,0.38582492901098314
2618,0.3424743075889475
2623,0.9791497896942821
2631,0.37620641597819005
2640,0.23883053039871524
2642,0.7121060406607396
2647,0.38019980549850674
2663,0.37254654753385563
2664,0.3810441138078645
2676,0.39150619415317
2680,0.9683592950828472
2681,0.38483214992330844
2691,0.3487977251584823
2693,0.4211680385691623
2695,0.38033023842895586
2704,0.30314311737518096
2708,0.4187608365669575
2709,0.9783058084557684
2717,0.7847391939848357
2722,0.4286282993750487
2728,0.3513344509205922
2732,0.7519695701752267
2743,0.35824955918461854
2752,0.36402011642385146
2757,0.7591797258917611
2761,0.3843380757424683
2769,0.2904862500886414
2771,0.3807605127859499
2774,0.3634037645214448
2776,0.32728485365032317
2781,0.3135454308658179
2793,0.33716999562939337
2799,0.3942050050274806
2803,0.3286536349108342
2811,0.31082212349339555
2818,0.3576944737577173
2824,0.4718868441149331
2828,0.7622501750171391
2829,0.4200273118224358
2830,0.4294389088959585
2842,0.7225225496804287
2847,0.7506627302360314
2848,0.345746149081666
2868,0.3258595425811193
2870,0.3079072225951284
2885,0.16599736327915673
2886,0.3899086493942128
2889,0.6062139522453833
2903,0.41542951321608595
2904,0.751687415596209
2918,0.7759094713280645
2919,0.3416682897469165
2922,0.4183811369708385
2923,0.3987984398820544
2931,0.31325491768176267
2945,0.37732035551485454
2955,0.35294580243540097
2957,0.598478715654734
2960,0.7140257800989541
2963,0.2454736903455397
2966,0.7458272572285128
2972,0.6852282684750608
2974,0.3002894269290878
2982,0.23549512973642153
2984,0.6527450998850136
3016,0.35925862967123673
3021,0.3137785035835183
3023,0.7401594829116076
3025,0.4321412133735187
3029,0.31925464388960534
3034,0.7530240230577917
3038,0.34817510730557616
3040,0.37846788466509257
3051,0.7418226272870205
3062,0.3337611082367469
3069,0.2831540608594698
3071,0.2710269780407485
3076,0.9392011746418107
3079,0.3668050219766366
3081,0.32077248343663506
3082,0.4250795015632306
3084,0.8324912823506689
3098,0.409194853170052
3104,0.4039775348173531
3105,0.36808578458077423
3114,0.7508893736382228
3118,0.40265557926550694
3122,0.3096482291539175
3132,0.2451811886613944
3138,0.4069852011749924
3141,0.38215865061623583
3156,0.6361726431684714
3162,0.7324187389835102
3167,0.3038651366684463
3170,0.35983329147619164
3171,0.2735343173546825
3172,0.32838187167545646
3176,0.9785582380290739
3180,0.33790743557059294
3189,0.25815800025401797
3198,0.29232163812414097
3206,0.28451838821740855
3215,0.4483213972726525
3222,0.6932411507597951
3228,0.3280453149456753
3229,0.3280453149456753
3232,0.18158649798195628
3233,0.23350367884051362
3238,0.2992526044873642
3256,0.49103370760746873
3264,0.6188594936487404
3273,0.41002103636913745
3275,0.6590244048853681
3285,0.5054923132216175
3289,0.28183964673060935
3294,0.36692649888030154
3306,0.3246090851561
3311,0.7249995396705172
3318,0.3421328210265521
3322,0.5661929937916038
3324,0.3333024060352572
3334,0.5425961826934684
3341,0.37944226168252776
3345,0.255594742163702
3346,0.9259359147872973
3352,0.31637326390756654
3368,0.29759095944415404
3371,0.14311624909984322
3372,0.41310298659714606
3375,0.41310298659714606
3384,0.3295761728119774
3387,0.2817930056847192
3393,0.35402083970242476
3406,0.387525739890615
3411,0.5767671947550456
3412,0.6973969495902522
3414,0.5391859566440179
3417,0.7781458225076218
3420,0.7462903327422384
3423,0.7434118767275576
3436,0.30227067455320183
3438,0.7240832891987624
3442,0.2827963628893404
3443,0.362086274641788
3451,0.2709884335946201
3461,0.3794104032505812
3489,0.2752941474511677
3491,0.5345580600171735
3510,0.7074666120498616
3515,0.5294833298284103
3527,0.32183367129509743
3530,0.3922955426028588
3540,0.3241438452391392
3582,0.186200692223174
3604,0.3509685289959285
3605,0.28769203866341697
3609,0.2582869328570527
3624,0.21506094100311937
3628,0.7519655586444137
3630,0.2818982245835866
3641,0.27458573483334536
3642,0.26945445514266275
3648,0.3296305603449175
3650,0.9762211931483963
3652,0.9714084878227216
3660,0.3935634290839614
3664,0.23935648060931544
3670,0.30849146404366806
3672,0.32836917818875
3680,0.3258803892407282
3682,0.9727619012929248
3685,0.5879080135941825
3686,0.2598372257210973
3689,0.36109047548022266
3705,0.3940861564845708
3712,0.31206610038905425
3713,0.3212404715685139
3719,0.25174247101533875
3721,0.29338417549618945
3723,0.6988136015195792
3724,0.2505241454667731
3727,0.2872008242487048
3733,0.5701758479346314
3734,0.3736566485409594
3742,0.29472796894779757
3770,0.21117623042799719
3777,0.3491014202557834
3778,0.36545870609601827
3780,0.33435660227078373
3783,0.3557512395328624
3784,0.3430502935506283
3788,0.331295234237285
3790,0.331295234237285
3794,0.3565035681454565
3795,0.38634640219954947
3796,0.37240969009450603
3801,0.6099279761907814
3806,0.34340022537207016
3813,0.39074345166035074
3814,0.3282906341032746
3818,0.227424526912135
3824,0.43546268991877224
3836,0.4021422092365155
3853,0.44467014882726985
3855,0.35023237504703075
3858,0.41916968713269276
3861,0.7756645882865971
3866,0.41158456596362636
3870,0.35913286674128747
3874,0.9774270216980099
3876,0.28355983080406844
3878,0.2701736298969919
3890,0.36375221604644004
3900,0.9368139356617116
3904,0.3602541471546301
3906,0.3535294318766497
3907,0.33742215621405586
3908,0.328592089930768
3912,0.3832229417468974
3918,0.9698410328567659
3923,0.971065924290811
3924,0.35515271389022524
3925,0.19832352847506024
3927,0.5410115655779307
3955,0.971179877516726
3964,0.34247239489884307
3969,0.34247239489884307
3974,0.7209954337483785
3976,0.33850615588643673
3984,0.24412521131036755
3991,0.36055522552323954
3993,0.9793317959690508
4009,0.33500498129225453
4011,0.392528657720929
4020,0.3733072370411267
4033,0.3064483594403921
4041,0.401547260999441
4045,0.802764677075029
4052,0.3941827338096314
4055,0.34455406659954413
4056,0.4173104842722817
4057,0.3699799646843092
4067,0.9762744553440962
4069,0.3992550323170446
4077,0.2935495224510324
4094,0.35146936802945133
4095,0.35294742005308855
4100,0.4090547298005441
4119,0.342398663867387
4130,0.7135116169516541
4131,0.38437175295312
4132,0.5392531451068766
4134,0.7127833391058748
4137,0.9501356012839152
4138,0.38159893881300544
4143,0.28178391121066504
4145,0.4461695144183846
4148,0.3291293739909613
4163,0.20440197677479316
4166,0.365605085624386
4169,0.7715932078709645
4170,0.3989926032259903
4174,0.4135202971055377
4180,0.39719544423562064
4199,0.9784413543052627
4201,0.3214578488322909
4203,0.3636587755771864
4210,0.045668895391120824
4211,0.28848900273592326
4213,0.9704375056976928
4225,0.33916356881050663
4235,0.29768555477535924
4242,0.3231298870877805
4245,0.3281732405097857
4250,0.3975016362682531
4252,0.3882926426715233
4254,0.36971258584210176
4263,0.3376579963337876
4264,0.3376579963337876
4268,0.31803404206375513
4270,0.47013097948436483
4282,0.7830371458371491
4283,0.45367533029817836
4291,0.4493616076280349
4304,0.35712171852157304
4306,0.2991445451397133
4309,0.3009765494962141
4310,0.2988672536002687
4313,0.26169545792644283
4314,0.3290485823295834
4315,0.30844397948507296
4321,0.34262978784189635
4324,0.29668423017037576
4325,0.3459100691753963
4328,0.33433762634441566
4329,0.3145486263065706
4332,0.3281840534895363
4337,0.35664832636731353
4342,0.3868876779113263
4344,0.38777238319088736
4352,0.37905023702271157
4355,0.3289367716102151
4366,0.2811144391185459
4371,0.42659026998506516
4372,0.35261904268989913
4376,0.3839029158947289
4384,0.3328255553378892
4387,0.3715396878888063
4389,0.34789676429191324
4390,0.36899742163409377
4406,0.405596855832749
4407,0.8480725470607305
4409,0.979617260397101
4410,0.7570979587355258
4424,0.43200303317290745
4434,0.3484017889958377
4452,0.18335748754213696
4460,0.37379486317393235
4470,0.63557915829409
4480,0.3077259655072153
4496,0.9712022636884792
4503,0.24455864836160537
4512,0.3607578655699105
4518,0.6101769176981282
4519,0.3321739813016658
4522,0.2838083926355814
4525,0.3065881539382665
4537,0.5964749504212397
4546,0.27969578958828917
4547,0.9662004211152448
4553,0.3733524902184961
4556,0.3135253043512332
4558,0.7553982474600855
4563,0.18670968374429753
4568,0.3098925403739003
4574,0.7424377242873411
4578,0.2572218897898538
4587,0.3103856910995918
4592,0.5959536496042973
4610,0.3349943628841091
4615,0.3505829646553911
4619,0.35308674190444733
4620,0.5954819583395053
4625,0.7218378155209413
4635,0.33271152222785344
4636,0.37596834696943005
4641,0.3269675183285804
4650,0.2888354192300147
4653,0.7863851769460577
4665,0.30916660850639777
4668,0.93385349188268
4669,0.35200028527410016
4670,0.3362849153737041
4674,0.29860095881167303
4675,0.38911165565183026
4676,0.18876964465774082
4679,0.289811160352614
4680,0.9197828718515989
4686,0.29491537555526925
4699,0.386359014708256
4713,0.6189459573102293
4718,0.31372786796064134
4721,0.27448227899445726
4722,0.3401203445599628
4724,0.32718297223382287
4730,0.9802564331819067
4731,0.28780840711877037
4735,0.3289587052530813
4743,0.3289587052530813
4745,0.24297382286762978
4746,0.701210603368295
4747,0.285044327100635
4748,0.3599759949106588
4769,0.35302438842382866
4771,0.3199236876240769
4774,0.25423545423189703
4784,0.2986500556078021
4797,0.3309232094858612
4801,0.6788786453460461
4804,0.19484659318669
4820,0.3435603479552265
4833,0.36599290840195037
4834,0.375886782144729
4851,0.29923050816952007
4859,0.3040136368103093
4860,0.964935120146305
4863,0.3787239566148658
4873,0.3614227059579307
4881,0.24264765838391392
4892,0.29341062602855433
4908,0.40303077621580957
4911,0.3013588146628786
4915,0.3019682632054852
4922,0.33694996864138066
4929,0.378973577518835
4936,0.3454545975349896
4939,0.4475413419758998
4951,0.33597588091878167
4956,0.3593405025678853
4961,0.3983899057236896
4964,0.30542888501248233
4981,0.3651623887068594
4991,0.9732873096460409
4992,0.32095224482644596
4997,0.40316202407450086
5004,0.30418925446961126
5010,0.2945157904336383
5012,0.3729076108488836
5015,0.15775817242218762
5020,0.36786488089607144
5030,0.3230633198595882
5051,0.9740321956203243
5052,0.3367496076794571
5057,0.7295295774103692
5058,0.36805835342570414
5060,0.35387201070415875
5061,0.38803687327675973
5064,0.35244618301093356
5078,0.4684966328639685
5080,0.4701100802156635
5088,0.33162910627586095
5089,0.6885858620590881
5090,0.2698202959353696
5103,0.9468812097035644
5108,0.33573494656120645
5114,0.32268938131346886
5115,0.3801652582335139
5124,0.7163349500144377
5137,0.3483161311518711
5139,0.3067765422508943
5144,0.29674736589453926
5149,0.8402311054900841
5157,0.3335869807552025
5163,0.2691687696847938
5174,0.3460139665247595
5176,0.3524544373643025
5179,0.2573407917284916
5186,0.41475908179267224
5203,0.6861825580765515
5204,0.7022792591820919
5206,0.2675871904421585
5207,0.6531136622702869
5220,0.3316222549881011
5221,0.7230767259435089
5224,0.3220246033038803
5227,0.24074597345743518
5229,0.2510284350640451
5232,0.7820219498148318
5240,0.7080108574374707
5242,0.5614605186974992
5243,0.2975493584475099
5245,0.6647898421586418
5248,0.358714798026818
5249,0.28748958263846647
5254,0.3084866114929917
5269,0.3983300751985569
5272,0.3431255965873488
5276,0.300194950563995
5286,0.7362603022430941
5290,0.285576064441843
5308,0.3212165796408482
5316,0.36259949585353296
5318,0.36823630733527557
5319,0.3492391822298266
5320,0.474409941712736
5322,0.31088996200804764
5324,0.29548891652967785
5331,0.6795614649495428
5336,0.9809539133569853
5344,0.3800912394241503
5354,0.3274413791109585
5356,0.027448249940559614
5358,0.3036208872590663
5361,0.3513828762230898
5365,0.7025028470134802
5370,0.5602338415708622
5376,0.30719603627253855
5383,0.3455694413971141
5384,0.3646468498001067
5385,0.3607216326791592
5393,0.7551095596724102
5397,0.36854834910099465
5398,0.35318740803550874
5402,0.309102612033842
5407,0.805265957543924
5409,0.29791184238992074
5425,0.33605970413275776
5428,0.684801177783025
5430,0.32642733347546826
5442,0.3276608475001933
5447,0.34786441714442146
5470,0.3625898188966461
5485,0.3181587607708788
5493,0.293559885543252
5502,0.6042901838714511
5504,0.3294327357609168
5517,0.2567416848932772
5522,0.3793341975111079
5527,0.7194379479277532
5528,0.30598564169244974
5536,0.6551282779947776
5545,0.26708617911679533
5576,0.3043746270766991
5577,0.28755126581383506
5592,0.27986818125789603
5594,0.27411668873409745
5595,0.31891616023156794
5596,0.29530508326490246
5599,0.40529091693211866
5606,0.3785775378920519
5617,0.28737275100069415
5625,0.8298729655368784
5626,0.27524325269581296
5627,0.6227524874698154
5642,0.6939701068735663
5659,0.9709227325338429
5664,0.6206416576594015
5666,0.8286020834317693
5671,0.36086203874796036
5674,0.3233640931365108
5677,0.816526143851334
5681,0.3732679173029021
5683,0.03068493692965449
5700,0.3429550110195554
5713,0.3570128766066819
5715,0.3570128766066819
5718,0.3494791506066315
5726,0.5300498727324346
5738,0.36764093924852265
5741,0.7963470550915407
5743,0.8021109437061913
5753,0.35383043513557194
5761,0.30288198550774836
5789,0.8165074706570655
5797,0.31842005768980447
5803,0.2741008247918018
5810,0.32085868899413905
5813,0.32349229459281975
5817,0.25194196022119986
5818,0.3955532555262235
5822,0.2749207174271935
5829,0.38455232417047047
5846,0.3334149384277706
5847,0.26785322517767457
5854,0.27843887749662827
5858,0.3182412056023857
5863,0.2735849863696601
5869,0.3111269181029448
5870,0.3142406288158723
5876,0.1217036410166132
5881,0.28319332210243214
5901,0.28510599543521375
5922,0.565969354637645
5928,0.7455241622881993
5933,0.3671457110820454
5934,0.7324587470542498
5946,0.36281041911156064
5951,0.30008951779035326
5955,0.36002183326114495
5956,0.9358509357199836
5965,0.3498462408338238
5972,0.35445572538905273
5981,0.2625223112937663
5997,0.36761731550305277
6005,0.251929297456444
6009,0.26069022255898144
6010,0.32935808483558215
6015,0.38480376591013465
6039,0.2919892051188368
6047,0.7370959255791748
6051,0.029579641175907705
6056,0.35984914079943936
6061,0.28984374370402777
6064,0.2690892706551841
6065,0.36837571424435983
6070,0.3623672703276625
6085,0.7248653674813974
6086,0.23882975642880214
6091,0.7446836303214811
6097,0.2859739500990839
6099,0.3661180244366758
6104,0.7345543150569843
6108,0.36261017074856156
6109,0.36261017074856156
6124,0.4906049090895192
6142,0.7416487178575318
6144,0.32514419485732826
6150,0.3376276332900323
6154,0.3516014772736116
6155,0.35822441468901123
6156,0.9756457377267681
6158,0.34754734698177303
6159,0.9756457377267681
6169,0.6993198627683305
6170,0.025940045664706785
6179,0.32956477175511073
6184,0.608587253687774
6186,0.765116753932455
6204,0.17128047641493183
6230,0.36828117654172793
6231,0.3908697237451165
6232,0.9300260182771765
6235,0.3340216633521734
6237,0.6215494334022201
6239,0.32753591817386685
6263,0.33181084404416933
6265,0.31823750572817977
6270,0.368218886410936
6271,0.28770194629759865
6278,0.3291723819886777
6279,0.6301692497576633
6288,0.37669364194775967
6294,0.354822006471123
6295,0.26293500754827387
6302,0.7703807086574141
6306,0.3207322187151488
6322,0.7555081667767931
6324,0.37387743793322514
6327,0.27480779403422934
6331,0.3389979391179402
6334,0.37160397780655696
6338,0.6643759186610397
6339,0.6658188924524798
6362,0.32884162665527705
6372,0.36870593026828696
6375,0.741355174855796
6393,0.2925803785279844
6394,0.38442500008743385
6405,0.9678038461610788
6406,0.5563854345395008
6416,0.6779221374609518
6421,0.3736111013204937
6422,0.29861854482020034
6440,0.9723770593736177
6457,0.712082927655862
6460,0.5029379547651573
6463,0.4121339712048064
6474,0.7317585738975511
6476,0.39194229434549943
6477,0.3180266564650328
6482,0.7402380632565669
6488,0.323149868958252
6489,0.29622253369275
6494,0.31059263541741144
6499,0.7800366393587397
6507,0.3527944652485701
6524,0.3228619814518087
6527,0.30044687713384155
6531,0.30748736768610596
6536,0.34500505928203895
6538,0.1720340935968766
6542,0.7301062664471042
6565,0.3805526893218493
6584,0.3529214843864088
6588,0.3828885700722639
6597,0.3671774853340596
6603,0.7345992905672014
6609,0.7242180574849189
6613,0.7211827392100516
6622,0.29930819564354916
6630,0.344769570345447
6637,0.29142690131421856
6639,0.7397773201161322
6640,0.36441111487954664
6646,0.3956555660188965
6647,0.39992689624217825
6648,0.9736226797860796
6669,0.32655057484400013
6680,0.35286348856735894
6681,0.32652309727943374
6684,0.039047727136617624
6693,0.34544048955054985
6694,0.33749883903565897
6704,0.35184854103272717
6706,0.38542304586232884
6710,0.3590642596571705
6713,0.35942245601303147
6718,0.24459072519210984
6732,0.3671916214197725
6737,0.37035529874043366
6739,0.33150041025989685
6742,0.38399815606060833
6746,0.605369057211282
6753,0.318030154656836
6771,0.2552826581445495
6784,0.3158364232938188
6790,0.9781412126747876
6795,0.3736722209438656
6807,0.27468997671407286
6808,0.35241728461167743
6818,0.2828350252610896
6823,0.32434625994204797
6830,0.3758652940167697
6831,0.3758652940167697
6832,0.30641420659926694
6836,0.3968246136133378
6846,0.37770783054483764
6850,0.3167091033799184
6854,0.32453393436263867
6868,0.7148100814554514
6876,0.508566167435479
6877,0.7841629669551288
6881,0.17571222544439402
6882,0.3386971982902089
6884,0.3568788034425325
6886,0.375273983765917
6901,0.33455939669498336
6910,0.3466857609632784
6913,0.31506384754800326
6914,0.7195253948467834
6918,0.812215982042768
6930,0.6643700754763091
6941,0.31364874316088304
6944,0.6371800653513227
6945,0.387964984143099
6947,0.3760315408564773
6949,0.7150493271128131
6952,0.32451843894431726
6963,0.5696793086352202
6964,0.5616228463429084
6972,0.7315578678598336
6979,0.3226746314359161
6981,0.3221359563692686
6988,0.7423733660713935
6990,0.3518405228392427
6998,0.30448940976910516
7004,0.30330384065504296
7016,0.5068445876650389
7027,0.4058772122491519
7042,0.27361747036392786
7056,0.22445241909189081
7061,0.3255802231912527
7069,0.5885888823287682
7071,0.3066719706655252
7088,0.6573151335527617
7099,0.36547452509115275
7108,0.310863342402373
7121,0.8354231730261578
7125,0.7362729374107044
7136,0.6108843708980666
7149,0.6779723772497471
7150,0.6179776407795968
7151,0.26460925485797443
7167,0.35429143100504235
7177,0.7003506455094811
7178,0.18397560979965602
7183,0.5496083961868069
7186,0.34828415909182564
7190,0.2727681453008151
7201,0.40378654183765306
7202,0.35221758642843964
7207,0.35221758642843964
7213,0.33691910627138155
7224,0.8206992272266934
7225,0.30574522648500074
7233,0.27868147591364734
7239,0.31832327117543324
7246,0.23796801701823267
7248,0.28781360919917126
7261,0.38734500129410376
7264,0.35526316949756676
7266,0.35005331725572353
7274,0.32098729561730704
7279,0.2688962774779075
7293,0.3191724935151223
7315,0.37670105512159013
7322,0.3623123870389823
7326,0.8133897541318832
7341,0.4041763058661783
7363,0.3688851090902305
7365,0.645261100928802
7371,0.3195170891550715
7377,0.34593909411475077
7393,0.7302400658805384
7405,0.3244045818370676
7410,0.34029797070393153
7434,0.7122647399529632
7438,0.35257725088658937
7447,0.7841373150288383
7450,0.8271830114498301
7452,0.40281561389125115
7453,0.3443517911955861
7455,0.3831085374317702
7456,0.3831085374317702
7457,0.9420134893196164
7466,0.39609279175798545
7470,0.7319797252900812
7474,0.335478856384319
