shot_id,shot_made_flag
1594,0.2810483848349488
1605,0.3037754807934545
1611,0.35216505302823353
1614,0.3501141740875739
1620,0.3100941663807263
1626,0.26169601266433146
1630,0.3650574183937309
1632,0.30314327045977385
1634,0.27242622350186013
1643,0.2891191763319298
1651,0.4293733803976148
1655,0.3738847147588015
1658,0.27777328685409
1659,0.3603840620342215
1665,0.4048036723077139
1675,0.34942405802182486
1680,0.7489573888055076
1690,0.33380899601891906
1696,0.29260401458465696
1714,0.30802799178093204
1721,0.3418640235479619
1726,0.4066330597891104
1728,0.4158841779440429
1734,0.3475170287311708
1735,0.3179902185995072
1740,0.33570887962779744
1744,0.7714311110646976
1747,0.3689839515075284
1752,0.28785966186822576
1763,0.7189196335933816
1765,0.7189196335933816
1769,0.3238782100411816
1785,0.6076663115726433
1787,0.3276706506435984
1788,0.3957043393894139
1793,0.3249856763151305
1800,0.41990259958111775
1825,0.4044513560596522
1826,0.7485108269850328
1834,0.30086252069930813
1843,0.3127278276532898
1844,0.3127278276532898
1848,0.3318932284281185
1849,0.3957043393894139
1860,0.38096501904999314
1863,0.38096501904999314
1875,0.5367465170797145
1883,0.3644221814692876
1890,0.3408785448926565
1892,0.40426098497466634
1893,0.38659451717207305
1897,0.3756870134233679
1905,0.342181524396667
1908,0.5433669958140428
1931,0.28577245704086235
1940,0.7654110589756419
1943,0.38506268223889134
1947,0.3041541296606916
1965,0.6438226871064971
1967,0.4047913984196536
1968,0.4047913984196536
1972,0.7400833258115739
1982,0.29957912248103746
1985,0.25315700932150975
2005,0.7680564239466167
2010,0.8139068538024716
2021,0.333684081894409
2024,0.725628924361254
2036,0.35656259752939035
2043,0.5920668756114522
2047,0.5481696043170534
2049,0.33229232233875855
2055,0.2759522504305323
2065,0.44954445399668885
2066,0.3228169689335306
2070,0.31957513388875597
2077,0.8917348610402936
2085,0.7304456341432456
2095,0.5873500896353815
2097,0.6393886409587276
2108,0.37091554302967367
2112,0.7181335580370968
2113,0.799421564152536
2122,0.15824829431948947
2139,0.40029899539189945
2144,0.6077111325435813
2146,0.28585926503323356
2148,0.18052911191864301
2149,0.7232497614594893
2157,0.30211793339312404
2159,0.33086790303753255
2168,0.38033552760194694
2176,0.34049881413181854
2178,0.6144145936322476
2181,0.24572080025707113
2187,0.7426446387945644
2188,0.3217735873636974
2190,0.30486986859681303
2194,0.3958060351229079
2197,0.2987591626873936
2214,0.34420842349612824
2217,0.17283249395361525
2222,0.3825263343181829
2223,0.3089336328173574
2226,0.3076382218497364
2230,0.7318249393624711
2240,0.33437767152098496
2247,0.3072355853095044
2250,0.2949846201305603
2259,0.5611481308579565
2262,0.3049927660805196
2266,0.3420457566074867
2305,0.31138779782700854
2310,0.29147917434520904
2313,0.3958060351229079
2319,0.770066135434475
2320,0.5802240838114874
2345,0.2540392731620962
2350,0.6393886409587276
2356,0.37236105891623394
2360,0.581234233154073
2370,0.3561456148795927
2386,0.29317848591167234
2398,0.33904047341240834
2414,0.7485908720691877
2435,0.7483985045049606
2439,0.36454985238004534
2446,0.7450369558582556
2458,0.3222267189005754
2465,0.31704048584112937
2466,0.39579545659667587
2470,0.2982094162229506
2495,0.7101828041469701
2501,0.32253139746702164
2507,0.27196734896395747
2533,0.29344813047983903
2537,0.3870488640886125
2538,0.3306275443209646
2541,0.3040413858318412
2542,0.7483985045049606
2544,0.8508398927563613
2554,0.2432847435375737
2555,0.2409946031768525
2565,0.4141342454231496
2575,0.7828607166239726
2586,0.3855081879626686
2588,0.3679071396723875
2594,0.624959705137363
2617,0.34049881413181854
2618,0.27660773066184374
2623,0.9785247022090151
2631,0.3750722861280112
2640,0.24707983697182093
2642,0.7101828041469701
2647,0.3679071396723875
2663,0.3677188604905513
2664,0.38578782113795157
2676,0.41388511950025125
2680,0.9710453127593341
2681,0.4003731438855448
2691,0.32484783128855066
2693,0.40029899539189945
2695,0.3750722861280112
2704,0.2836515433529198
2708,0.3481283364736649
2709,0.9727400685924276
2717,0.7450369558582556
2722,0.41072785603172407
2728,0.34343266513197473
2732,0.7483985045049606
2743,0.3473025654037536
2752,0.31220626302377996
2757,0.756645048999737
2761,0.3852661436738782
2769,0.26855358546496116
2771,0.3810653154760798
2774,0.35021094339289494
2776,0.3142981147883768
2781,0.3101374744288312
2793,0.3436099818005028
2799,0.3606324856821921
2803,0.29992082374078943
2811,0.30831688043177247
2818,0.3446130248133603
2824,0.4270168020711071
2828,0.756645048999737
2829,0.406735673751062
2830,0.41072785603172407
2842,0.7190055613762424
2847,0.735497636277968
2848,0.3038001000689583
2868,0.3171500605499794
2870,0.3124722929048703
2885,0.17423591755701262
2886,0.3829720189064179
2889,0.6126075160087611
2903,0.40005371040206367
2904,0.7483985045049606
2918,0.7650001982661631
2919,0.320800278041671
2922,0.40611196089839646
2923,0.39722365772428553
2931,0.3163033913052846
2945,0.35906720214769117
2955,0.3421554195648124
2957,0.6393886409587276
2960,0.7485908720691877
2963,0.2675118078292794
2966,0.7686630514332812
2972,0.7400335109231481
2974,0.2979799523987687
2982,0.2609478124358664
2984,0.7097679039377776
3016,0.3750722861280112
3021,0.31138779782700854
3023,0.740817622382264
3025,0.40611196089839646
3029,0.31926169398258686
3034,0.7450369558582556
3038,0.32497711453358136
3040,0.36654846119840656
3051,0.7306064921544876
3062,0.31697361222234455
3069,0.27552040338165695
3071,0.2572802643091987
3076,0.9320874366559584
3079,0.3071082312984111
3081,0.288390419223826
3082,0.39579545659667587
3084,0.8167027395835761
3098,0.36471778258044385
3104,0.3562164427588446
3105,0.33335202458644553
3114,0.756645048999737
3118,0.3951398541957977
3122,0.3061409262547907
3132,0.26820112883654434
3138,0.3892501944543946
3141,0.3855081879626686
3156,0.6393886409587276
3162,0.7367322667474139
3167,0.2922497996879031
3170,0.35894323505999776
3171,0.2679592595212034
3172,0.3280671602835261
3176,0.9785032180011128
3180,0.32912002984211636
3189,0.27610875311101224
3198,0.30877334564272657
3206,0.3183041458498224
3215,0.44076699913336387
3222,0.6780689966827428
3228,0.34491364026765764
3229,0.34491364026765764
3232,0.2000729469599906
3233,0.2504359200359767
3238,0.3197003193900409
3256,0.44698244564244816
3264,0.598885286603068
3273,0.40611196089839646
3275,0.6509278715420269
3285,0.4747376329988075
3289,0.28794684827136385
3294,0.3588977283776425
3306,0.3296496950700987
3311,0.7483985045049606
3318,0.3503922483689902
3322,0.5745435836458384
3324,0.3458759642008605
3334,0.5701707844803344
3341,0.3794181608360109
3345,0.27705932462575344
3346,0.9250705974813074
3352,0.2773259468163869
3368,0.29590428549441483
3371,0.14132270260890017
3372,0.4048938647635357
3375,0.4048938647635357
3384,0.3193499810324864
3387,0.2791586478771048
3393,0.3521916101753824
3406,0.390033178607618
3411,0.5141653773183325
3412,0.6751536263314071
3414,0.5299573832441155
3417,0.7594573973615173
3420,0.7483985045049606
3423,0.7450369558582556
3436,0.29248054100232596
3438,0.7318249393624711
3442,0.28080501539307845
3443,0.35021094339289494
3451,0.29682001048823065
3461,0.3963400011619268
3489,0.2836515433529198
3491,0.5419227341827866
3510,0.7363412639000244
3515,0.520429601516692
3527,0.32776434525711423
3530,0.3958060351229079
3540,0.3067014397413605
3582,0.18174562181487625
3604,0.35027970667607966
3605,0.28467937429829365
3609,0.2949846201305603
3624,0.2081547580594953
3628,0.7450369558582556
3630,0.2773788048406864
3641,0.287674079778165
3642,0.27227195886798716
3648,0.3341811399170573
3650,0.9781261525947743
3652,0.9715691278500833
3660,0.390033178607618
3664,0.2561387274726776
3670,0.3070425108273656
3672,0.3546824361616525
3680,0.3750722861280112
3682,0.9775741241155149
3685,0.5789394900170816
3686,0.2952422746846666
3689,0.41009191795305894
3705,0.3851825199978407
3712,0.30369308641650183
3713,0.3214283121832612
3719,0.25323742265014587
3721,0.28754947396444713
3723,0.6945883151911714
3724,0.24964163688394678
3727,0.2978639536682003
3733,0.5681827065645499
3734,0.40428901903672704
3742,0.3239713427798453
3770,0.1891632944238621
3777,0.3067014397413605
3778,0.3263797278627383
3780,0.32530321559995257
3783,0.31112227343545534
3784,0.32905183588367976
3788,0.3193499810324864
3790,0.3193499810324864
3794,0.33785603056876323
3795,0.37531340863139756
3796,0.3677188604905513
3801,0.5722320046787737
3806,0.362123954154358
3813,0.4299355938362849
3814,0.3479153075392959
3818,0.6322425229914097
3824,0.4357624070961355
3836,0.3992762710321054
3853,0.4350289943267739
3855,0.3587744865135848
3858,0.43115757888929757
3861,0.7824862612749612
3866,0.422099935374957
3870,0.3684184728603364
3874,0.9784038422104794
3876,0.2906320207449566
3878,0.29379319825849304
3890,0.33397969982766723
3900,0.8942113730532862
3904,0.33003785441494904
3906,0.32647323259122024
3907,0.3067918744193881
3908,0.3013674055534112
3912,0.39590773986915995
3918,0.9710572673460477
3923,0.9727513430963844
3924,0.3453762160123758
3925,0.21435094452380818
3927,0.557695456239136
3955,0.9703322529864714
3964,0.3405943186297126
3969,0.3405943186297126
3974,0.7282287251557188
3976,0.3506976910030171
3984,0.24818881007311616
3991,0.34390144482158946
3993,0.9794238154411338
4009,0.3563869490398059
4011,0.40621453338443164
4020,0.38037891205805097
4033,0.3342757705700736
4041,0.40242656028600926
4045,0.8007363040593176
4052,0.40982810271514974
4055,0.34967250397720245
4056,0.4159210073444655
4057,0.3715352110484414
4067,0.977470552180097
4069,0.3635740391692324
4077,0.2851650662404342
4094,0.31291066193339806
4095,0.31703272372822566
4100,0.38516503225289783
4119,0.3250704113411738
4130,0.716450882264262
4131,0.4096082999346815
4132,0.5352248443954291
4134,0.6996442381089701
4137,0.8220582281932688
4138,0.41450169514088436
4143,0.305441058571219
4145,0.43180192337451084
4148,0.33984535999718474
4163,0.16660916534564385
4166,0.32435605111026106
4169,0.7368147425948446
4170,0.32670387397491685
4174,0.37101477943189964
4180,0.346545896730415
4199,0.9781352495264675
4201,0.30794654386528836
4203,0.3399349955358328
4210,0.04618485962365484
4211,0.2906497784853262
4213,0.9703322529864714
4225,0.3205433247831337
4235,0.3009257454049871
4242,0.32517228636045775
4245,0.3307358319992778
4250,0.39589716040581874
4252,0.3901464785858664
4254,0.38116562204849996
4263,0.3503764970669405
4264,0.3503764970669405
4268,0.3067918744193881
4270,0.40621453338443164
4282,0.7484785733264036
4283,0.3845768750914523
4291,0.3998725640547791
4304,0.35356616718898143
4306,0.3072770513231654
4309,0.2947641551404117
4310,0.2943824791623324
4313,0.2555023726434092
4314,0.324097873585839
4315,0.30194358294389007
4321,0.33241541277166725
4324,0.28474550672503834
4325,0.3534430519940511
4328,0.3393359631209225
4329,0.3117710681303124
4332,0.33378841931108605
4337,0.35610202851591427
4342,0.37338049046082006
4344,0.3859515779963015
4352,0.3764340607796388
4355,0.3010414565639156
4366,0.27180750877618093
4371,0.3960656903970833
4372,0.34306063896321304
4376,0.36474401642683174
4384,0.32233358007729607
4387,0.3545458959950126
4389,0.33003785441494904
4390,0.3721240964614671
4406,0.37962704716780366
4407,0.8422765037595997
4409,0.9785121615631847
4410,0.7484785733264036
4424,0.42070061450185287
4434,0.3387680239900413
4452,0.19285029731251374
4460,0.3497082802962127
4470,0.635142181776305
4480,0.30058294891970966
4496,0.9698162854157217
4503,0.2507309336910004
4512,0.37812405334810434
4518,0.6392510704488596
4519,0.3354336759180934
4522,0.3143313617726535
4525,0.3268134859202143
4537,0.5823587211811074
4546,0.29884826496058026
4547,0.9670236391031851
4553,0.37351617135148213
4556,0.2973603428913167
4558,0.7466714347053386
4563,0.1763303354991463
4568,0.3181747051705204
4574,0.7451177301165629
4578,0.25066921228145234
4587,0.31073034630720886
4592,0.594389920759092
4610,0.33383932247588083
4615,0.3587638743345024
4619,0.32670387397491685
4620,0.5851458043251467
4625,0.7188722066177123
4635,0.3267455371144429
4636,0.37246045308219106
4641,0.32809906445845005
4650,0.29596113893976334
4653,0.7765176132929003
4665,0.3160752040807978
4668,0.9321789839576193
4669,0.34276225038004154
4670,0.2977905741029784
4674,0.3033442195245062
4675,0.3810823366623325
4676,0.19714799100558747
4679,0.2728857024762544
4680,0.7839704031840339
4686,0.2698798408362035
4699,0.35807390330589856
4713,0.6493991380750886
4718,0.3420554141488232
4721,0.2982984242842337
4722,0.3602047427098059
4724,0.3267455371144429
4730,0.9772470670513705
4731,0.2994783712054721
4735,0.3205433247831337
4743,0.3205433247831337
4745,0.24263105650639105
4746,0.7242315807484501
4747,0.2999573958759085
4748,0.3493773683986161
4769,0.3634493984428462
4771,0.31703272372822566
4774,0.2735365291902285
4784,0.30115963411287006
4797,0.3255754630159458
4801,0.654669716304757
4804,0.185795197443453
4820,0.2991271794116369
4833,0.33092012531852044
4834,0.3507927751204103
4851,0.3125636620447869
4859,0.3013674055534112
4860,0.967082688740383
4863,0.36063641501756405
4873,0.3421414698996645
4881,0.25987748321556453
4892,0.2923377699277694
4908,0.4160067889572224
4911,0.3170608955429491
4915,0.3070950659845835
4922,0.3307358319992778
4929,0.38116562204849996
4936,0.3349300600792127
4939,0.4108307878725117
4951,0.31668325956917304
4956,0.32500886355624176
4961,0.36905655976031937
4964,0.288673056385898
4981,0.3678807601955796
4991,0.9727513430963844
4992,0.3223196031357606
4997,0.396197270145764
5004,0.3394093866242443
5010,0.33378693054830433
5012,0.3989435518183083
5015,0.16660916534564385
5020,0.39013435781128514
5030,0.3405264601683042
5051,0.9781352495264675
5052,0.38116562204849996
5057,0.7486844891138722
5058,0.3856089354062245
5060,0.36659432976739714
5061,0.3840404247660784
5064,0.37101477943189964
5078,0.4470875697588093
5080,0.4518148797288627
5088,0.33092012531852044
5089,0.6850926553187255
5090,0.291995915636451
5103,0.9408780362703721
5108,0.33337789309581556
5114,0.3194424268576115
5115,0.38441411759873617
5124,0.7340138953711856
5137,0.39590773986915995
5139,0.3345017719277517
5144,0.3292758916039635
5149,0.8480707248279895
5157,0.3424701294214782
5163,0.2890994439766143
5174,0.34933965583260496
5176,0.37101477943189964
5179,0.2647317824201841
5186,0.3856089354062245
5203,0.7186842746150497
5204,0.7190914731546264
5206,0.2808909078800075
5207,0.6502154097433195
5220,0.3477099120891025
5221,0.7484785733264036
5224,0.3342757705700736
5227,0.26529478836666803
5229,0.2620056762977215
5232,0.7839353511185405
5240,0.7319083931324489
5242,0.5577897070408695
5243,0.3223196031357606
5245,0.6600217470072307
5248,0.38536686753158367
5249,0.2825167892661831
5254,0.3184634643849837
5269,0.40102195405313645
5272,0.350489777122685
5276,0.2973148259197459
5286,0.748670900230742
5290,0.2871691842728989
5308,0.3405943186297126
5316,0.35194436733513873
5318,0.38116562204849996
5319,0.3400043019992
5320,0.4513340555222782
5322,0.3094727167708687
5324,0.2926118053288592
5331,0.5938448275628473
5336,0.9781352495264675
5344,0.39590773986915995
5354,0.33770616109501367
5356,0.025581491628310676
5358,0.27585146906706143
5361,0.3621695856098985
5365,0.7268776615247846
5370,0.5490460533203518
5376,0.2981941397874299
5383,0.33573038586604426
5384,0.3687279397512398
5385,0.36461920440063306
5393,0.7748548308768806
5397,0.3733529754844817
5398,0.3754908102133492
5402,0.33247060759986996
5407,0.8112786515957212
5409,0.3205433247831337
5425,0.3606113568591616
5428,0.7142710014378164
5430,0.33524369265651
5442,0.34045823010838094
5447,0.39590773986915995
5470,0.36700217469408836
5485,0.2982831452270671
5493,0.3004074004718142
5502,0.5903497345799563
5504,0.33045852554026023
5517,0.2899503381915493
5522,0.3899189416696129
5527,0.7368972018316892
5528,0.30009943994253196
5536,0.6425366721340028
5545,0.27170335315354005
5576,0.33035648353365565
5577,0.2978960089254873
5592,0.27991499863004815
5594,0.2870859977996043
5595,0.3130021008996414
5596,0.2884884897854004
5599,0.39137711110182544
5606,0.3854676012103152
5617,0.29465152671123424
5625,0.8212253517205511
5626,0.2762437962901142
5627,0.639349135436709
5642,0.7191919543498368
5659,0.9727626130678594
5664,0.639349135436709
5666,0.8212253517205511
5671,0.3549858358652385
5674,0.32237924104923904
5677,0.8149965423360794
5681,0.38236230490637485
5683,0.030022236595867387
5700,0.3740676394540454
5713,0.37527166726431027
5715,0.37527166726431027
5718,0.34655073105033773
5726,0.5247356957351824
5738,0.33552848251733225
5741,0.779247011409467
5743,0.7899686386872058
5753,0.350473299776161
5761,0.30803718255734297
5789,0.8255916457290332
5797,0.32716996845238755
5803,0.31670844908105716
5810,0.37111402672162047
5813,0.3674302450308451
5817,0.2894101111520656
5818,0.40886738086433855
5822,0.26866000067105583
5829,0.3688628818791196
5846,0.35886171422418406
5847,0.27906202800755336
5854,0.29984689504273226
5858,0.34068983607702447
5863,0.2881493039188059
5869,0.29921634460941704
5870,0.35103245963228114
5876,0.13280301211950582
5881,0.27593642770420335
5901,0.3034340975395242
5922,0.5504020424346505
5928,0.7568016270022789
5933,0.3854676012103152
5934,0.7451984875366721
5946,0.34747548894489166
5951,0.30829999213852227
5955,0.33407430205941097
5956,0.8942515955986006
5965,0.32656675112117
5972,0.3579181347240724
5981,0.29126634970554127
5997,0.3812659387597214
6005,0.2543554308623733
6009,0.2624890883287595
6010,0.32936982035882906
6015,0.37523785583327035
6039,0.2910397809785315
6047,0.7487644974766199
6051,0.027052744081027796
6056,0.35817166013298873
6061,0.3000467026034052
6064,0.27231998688743214
6065,0.38725066658453194
6070,0.3692810530215326
6085,0.7451984875366721
6086,0.2578957383506613
6091,0.7568016270022789
6097,0.28871747285964433
6099,0.3854676012103152
6104,0.7485586252278733
6108,0.3812659387597214
6109,0.3812659387597214
6124,0.49915290860816675
6142,0.7368972018316892
6144,0.30668060332780506
6150,0.35759976711394065
6154,0.3960094536201704
6155,0.37625699552643765
6156,0.9794323840467007
6158,0.370769853781761
6159,0.9794323840467007
6169,0.7452122002725186
6170,0.030813623954759173
6179,0.3420184750051757
6184,0.5921780520688509
6186,0.7688142594919669
6204,0.18272130611302728
6230,0.37527166726431027
6231,0.3811826449558253
6232,0.8900901495341214
6235,0.316488752359112
6237,0.6251590371033519
6239,0.3130021008996414
6263,0.350473299776161
6265,0.3141828105474864
6270,0.3866041260513291
6271,0.300628896698017
6278,0.350473299776161
6279,0.6395847266899203
6288,0.3611355892442943
6294,0.35443077374315074
6295,0.26855068473924776
6302,0.7781469391293397
6306,0.3245198989880705
6322,0.7688142594919669
6324,0.40363569567974633
6327,0.29118357679225665
6331,0.37111402672162047
6334,0.37573858610016214
6338,0.7099430810950714
6339,0.71386135052188
6362,0.34276848070690263
6372,0.3812659387597214
6375,0.7427100500706535
6393,0.29740488447966207
6394,0.40563866134981613
6405,0.9701962547878407
6406,0.5644662834842971
6416,0.6676041383656333
6421,0.3854676012103152
6422,0.3087231227019085
6440,0.9727626130678594
6457,0.7191773689252381
6460,0.5036168745942856
6463,0.3960094536201704
6474,0.7191773689252381
6476,0.36915559066008924
6477,0.27904354020158934
6482,0.7485586252278733
6488,0.3227172719987226
6489,0.309007191638067
6494,0.305495216035521
6499,0.7684221035718201
6507,0.32901543817095896
6524,0.3171248112875622
6527,0.29639437250820105
6531,0.297757874247978
6536,0.3812659387597214
6538,0.18552185740021948
6542,0.744016602614508
6565,0.3905136382133326
6584,0.34655073105033773
6588,0.3811826449558253
6597,0.3876249756190878
6603,0.7568016270022789
6609,0.7485586252278733
6613,0.7451984875366721
6622,0.3144814470423037
6630,0.3203461501591319
6637,0.3010018317069082
6639,0.7368972018316892
6640,0.3438266972157621
6646,0.3607344782932426
6647,0.38570969265236155
6648,0.9715926124351583
6669,0.32661430838386935
6680,0.35491341460896636
6681,0.3244862351948433
6684,0.03967852052659395
6693,0.34066347001474084
6694,0.3358252339491922
6704,0.35211394717752104
6706,0.3960094536201704
6710,0.3403646342138414
6713,0.3677702270741255
6718,0.2683680960216209
6732,0.370769853781761
6737,0.3793198499718375
6739,0.3383378739207175
6742,0.39110235453755415
6746,0.6189797901147981
6753,0.32936982035882906
6771,0.26498306715677183
6784,0.3055989995801572
6790,0.9785300377710807
6795,0.38136626560220876
6807,0.2827255574953233
6808,0.3446667771377543
6818,0.2937313201050194
6823,0.320438748595638
6830,0.3858104596933977
6831,0.3858104596933977
6832,0.31091254107619043
6836,0.3988090395967676
6846,0.3568372186791061
6850,0.3023869955275613
6854,0.3172169131715055
6868,0.7281948148696276
6876,0.5129216407173496
6877,0.7555769603655723
6881,0.17297077276547532
6882,0.3260462887611616
6884,0.3623660850301745
6886,0.3818930643289869
6901,0.320438748595638
6910,0.34409337970068943
6913,0.3255832930775506
6914,0.6917355186634235
6918,0.7934338633054332
6930,0.6806979642825464
6941,0.3165793559536483
6944,0.6227750799997822
6945,0.3704655438232574
6947,0.38136626560220876
6949,0.719263248684786
6952,0.3346616865435981
6963,0.578951927271163
6964,0.6040599609138999
6972,0.7404104107198689
6979,0.3311223011948794
6981,0.3130935544102828
6988,0.748638660207496
6990,0.34820480596145403
6998,0.3293335654323403
7004,0.320438748595638
7016,0.5302751774450482
7027,0.3506834236592856
7042,0.313126299448724
7056,0.2571108808155783
7061,0.3242180490802651
7069,0.5687754630601066
7071,0.3183592488117319
7088,0.6555443746981703
7099,0.4000766886017498
7108,0.34224685617853856
7121,0.8423894619759074
7125,0.7452792281165476
7136,0.6027042043817328
7149,0.7040221526906495
7150,0.6038382114683387
7151,0.2778524250485603
7167,0.35485116379948356
7177,0.7104453240559303
7178,0.18922898601377397
7183,0.5592501990908261
7186,0.3350567089646681
7190,0.2794154493691216
7201,0.4098140005257939
7202,0.3401258643042963
7207,0.3401258643042963
7213,0.3263387725988226
7224,0.8233409141305941
7225,0.3079926736017263
7233,0.29970022158022847
7239,0.3510589776527005
7246,0.2786469327746228
7248,0.32036857197909124
7261,0.3855683447023987
7264,0.3344650718890587
7266,0.3351195454047708
7274,0.2975380822965252
7279,0.2776111392594247
7293,0.29837216593846727
7315,0.3680615563877534
7322,0.35943197649521935
7326,0.8213558332378292
7341,0.34409337970068943
7363,0.38136626560220876
7365,0.6205475634228413
7371,0.32274271477446814
7377,0.34233293503323375
7393,0.7488309057785778
7405,0.2901962687804165
7410,0.3567185956327561
7434,0.7205709836963169
7438,0.3106228855877464
7447,0.74993209569364
7450,0.8101729912206117
7452,0.36123371156573253
7453,0.31874652120044045
7455,0.3821140435406757
7456,0.3821140435406757
7457,0.912362113763611
7466,0.4162134375256204
7470,0.7476703738089513
